Step 0 | loss:2.238386869430542 lr:0.0 gpu_resources:16631460352
Step 201 | loss:0.37024953961372375 lr:0.00025187627412647174 gpu_resources:16653160960
Step 201 | loss:0.6893401741981506 lr:0.00025187627412647174 gpu_resources:16660578816
Step 201 | loss:0.5248783826828003 lr:0.00025187627412647174 gpu_resources:16817060864
Step 201 | loss:0.448881596326828 lr:0.00025187627412647174 gpu_resources:16732235776
Step 201 | loss:0.28184249997138977 lr:0.00025187627412647174 gpu_resources:16630055424
Step 201 | loss:0.323799192905426 lr:0.00025187627412647174 gpu_resources:16736929792
Step 201 | loss:0.4072442948818207 lr:0.00025187627412647174 gpu_resources:16827563008
Step 201 | loss:0.4018728733062744 lr:0.00025187627412647174 gpu_resources:16791784448
Step 201 | loss:0.4886680245399475 lr:0.00025187627412647174 gpu_resources:16767900672
Step 201 | loss:0.42725154757499695 lr:0.00025187627412647174 gpu_resources:16838855680
Step 201 | loss:0.602143406867981 lr:0.00025187627412647174 gpu_resources:16765848064
Step 201 | loss:0.3796130120754242 lr:0.00025187627412647174 gpu_resources:16781523968
Step 201 | loss:0.6499649882316589 lr:0.00025187627412647174 gpu_resources:16821535744
Step 201 | loss:0.46811017394065857 lr:0.00025187627412647174 gpu_resources:16786828288
Step 201 | loss:0.6936711072921753 lr:0.00025187627412647174 gpu_resources:16774040576
Step 202 | loss:0.35391077399253845 lr:0.00025097450758429355 gpu_resources:16832039936
Step 202 | loss:0.44674548506736755 lr:0.00025097450758429355 gpu_resources:16810167296
Step 202 | loss:0.6792540550231934 lr:0.00025097450758429355 gpu_resources:16839087104
Step 202 | loss:0.3736652433872223 lr:0.00025097450758429355 gpu_resources:16807869440
Step 202 | loss:0.4298686385154724 lr:0.00025097450758429355 gpu_resources:16437367808
Step 202 | loss:0.3830578029155731 lr:0.00025097450758429355 gpu_resources:16817060864
Step 202 | loss:0.5576468110084534 lr:0.00025097450758429355 gpu_resources:16627511808
Step 202 | loss:0.6754654049873352 lr:0.00025097450758429355 gpu_resources:16838855680
Step 202 | loss:0.42606544494628906 lr:0.00025097450758429355 gpu_resources:16741623808
Step 202 | loss:0.46535393595695496 lr:0.00025097450758429355 gpu_resources:16761743360
Step 202 | loss:0.54252028465271 lr:0.00025097450758429355 gpu_resources:16689365504
Step 202 | loss:0.4295213520526886 lr:0.00025097450758429355 gpu_resources:16838855680
Step 202 | loss:0.42870399355888367 lr:0.00025097450758429355 gpu_resources:16796380160
Step 202 | loss:0.4171184301376343 lr:0.00025097450758429355 gpu_resources:16838855680
Step 202 | loss:0.41951316595077515 lr:0.00025097450758429355 gpu_resources:16838855680
Step 202 | loss:0.3841840326786041 lr:0.00025097450758429355 gpu_resources:16648434176
Step 202 | loss:0.3010565936565399 lr:0.00025097450758429355 gpu_resources:16838855680
Step 202 | loss:0.6125712990760803 lr:0.00025097450758429355 gpu_resources:16835636224
Step 202 | loss:0.38479551672935486 lr:0.00025097450758429355 gpu_resources:16831634432
Step 202 | loss:0.4112001061439514 lr:0.00025097450758429355 gpu_resources:16838855680
Step 202 | loss:0.4442937672138214 lr:0.00025097450758429355 gpu_resources:16695453696
Step 202 | loss:0.5207750201225281 lr:0.00025097450758429355 gpu_resources:16753358848
Step 202 | loss:0.60538649559021 lr:0.00025097450758429355 gpu_resources:16705595392
Step 202 | loss:0.40848085284233093 lr:0.00025097450758429355 gpu_resources:16487852032
Step 202 | loss:0.43030688166618347 lr:0.00025097450758429355 gpu_resources:16838855680
Step 202 | loss:0.3567473590373993 lr:0.00025097450758429355 gpu_resources:16449243136
Step 202 | loss:0.552406907081604 lr:0.00025097450758429355 gpu_resources:16714637312
Step 202 | loss:0.2899141311645508 lr:0.00025097450758429355 gpu_resources:16759691264
Step 202 | loss:0.4970049560070038 lr:0.00025097450758429355 gpu_resources:16772985856
Step 202 | loss:0.34162554144859314 lr:0.00025097450758429355 gpu_resources:16485865472
Step 202 | loss:0.3864848017692566 lr:0.00025097450758429355 gpu_resources:16613593600
Step 202 | loss:0.48380178213119507 lr:0.00025097450758429355 gpu_resources:16812465152
Step 202 | loss:0.41393810510635376 lr:0.00025097450758429355 gpu_resources:16729921536
Step 202 | loss:0.5114855766296387 lr:0.00025097450758429355 gpu_resources:16774040576
Step 202 | loss:0.5666615962982178 lr:0.00025097450758429355 gpu_resources:16838855680
Step 202 | loss:0.47235235571861267 lr:0.00025097450758429355 gpu_resources:16838855680
Step 202 | loss:0.42035743594169617 lr:0.00025097450758429355 gpu_resources:16835636224
Step 202 | loss:0.38569971919059753 lr:0.00025097450758429355 gpu_resources:16838855680
Step 202 | loss:0.4393130838871002 lr:0.00025097450758429355 gpu_resources:16697751552
Step 202 | loss:0.3698127865791321 lr:0.00025097450758429355 gpu_resources:16700049408
Step 202 | loss:0.6700502634048462 lr:0.00025097450758429355 gpu_resources:16751011840
Step 202 | loss:0.34133416414260864 lr:0.00025097450758429355 gpu_resources:16748664832
Step 202 | loss:0.35619795322418213 lr:0.00025097450758429355 gpu_resources:16803273728
Step 202 | loss:0.300081729888916 lr:0.00025097450758429355 gpu_resources:16838855680
Step 202 | loss:0.6901695132255554 lr:0.00025097450758429355 gpu_resources:16784514048
Step 202 | loss:0.5028462409973145 lr:0.00025097450758429355 gpu_resources:16817060864
Step 202 | loss:0.3962583839893341 lr:0.00025097450758429355 gpu_resources:16838855680
Step 202 | loss:0.44135192036628723 lr:0.00025097450758429355 gpu_resources:16838855680
Step 202 | loss:0.4608689546585083 lr:0.00025097450758429355 gpu_resources:16708515840
Step 202 | loss:0.4218980371952057 lr:0.00025097450758429355 gpu_resources:16708515840
Step 202 | loss:0.3825000822544098 lr:0.00025097450758429355 gpu_resources:16613593600
Step 202 | loss:0.48047563433647156 lr:0.00025097450758429355 gpu_resources:16552539648
Step 202 | loss:0.41262030601501465 lr:0.00025097450758429355 gpu_resources:16741623808
Step 202 | loss:0.44212594628334045 lr:0.00025097450758429355 gpu_resources:16838855680
Step 202 | loss:0.3677574396133423 lr:0.00025097450758429355 gpu_resources:16718432256
Step 202 | loss:0.26354122161865234 lr:0.00025097450758429355 gpu_resources:16727623680
Step 202 | loss:0.3812878131866455 lr:0.00025097450758429355 gpu_resources:16666681856
Step 202 | loss:0.6245553493499756 lr:0.00025097450758429355 gpu_resources:16714426368
Step 202 | loss:0.293792724609375 lr:0.00025097450758429355 gpu_resources:16838855680
Step 202 | loss:0.6784018278121948 lr:0.00025097450758429355 gpu_resources:16838855680
Step 202 | loss:0.419460266828537 lr:0.00025097450758429355 gpu_resources:16509095424
Step 202 | loss:0.42832276225090027 lr:0.00025097450758429355 gpu_resources:16786828288
Step 202 | loss:0.5362558364868164 lr:0.00025097450758429355 gpu_resources:16814763008
Step 202 | loss:0.6780224442481995 lr:0.00025097450758429355 gpu_resources:16759691264
Step 203 | loss:0.6334102749824524 lr:0.00025006601766269435 gpu_resources:16752056320
Step 203 | loss:0.34835824370384216 lr:0.00025006601766269435 gpu_resources:16798678016
Step 203 | loss:0.4320566654205322 lr:0.00025006601766269435 gpu_resources:16838855680
Step 203 | loss:0.3929390013217926 lr:0.00025006601766269435 gpu_resources:16767900672
Step 203 | loss:0.3078712522983551 lr:0.00025006601766269435 gpu_resources:16582151680
Step 203 | loss:0.42979490756988525 lr:0.00025006601766269435 gpu_resources:16838855680
Step 203 | loss:0.5076119303703308 lr:0.00025006601766269435 gpu_resources:16727623680
Step 203 | loss:0.7092166543006897 lr:0.00025006601766269435 gpu_resources:16718432256
Step 203 | loss:0.6347931623458862 lr:0.00025006601766269435 gpu_resources:16590561280
Step 203 | loss:0.4574786126613617 lr:0.00025006601766269435 gpu_resources:16559525376
Step 203 | loss:0.508698582649231 lr:0.00025006601766269435 gpu_resources:16838855680
Step 203 | loss:0.4992521405220032 lr:0.00025006601766269435 gpu_resources:16748664832
Step 203 | loss:0.562378466129303 lr:0.00025006601766269435 gpu_resources:16707729408
Step 203 | loss:0.42095595598220825 lr:0.00025006601766269435 gpu_resources:16635142656
Step 203 | loss:0.35034602880477905 lr:0.00025006601766269435 gpu_resources:16742383616
Step 203 | loss:0.6000650525093079 lr:0.00025006601766269435 gpu_resources:16637686272
Step 203 | loss:0.38191694021224976 lr:0.00025006601766269435 gpu_resources:16805571584
Step 203 | loss:0.35762882232666016 lr:0.00025006601766269435 gpu_resources:16700071936
Step 203 | loss:0.42761293053627014 lr:0.00025006601766269435 gpu_resources:16838855680
Step 203 | loss:0.6018462181091309 lr:0.00025006601766269435 gpu_resources:16796380160
Step 203 | loss:0.4699822962284088 lr:0.00025006601766269435 gpu_resources:16690857472
Step 203 | loss:0.6943383812904358 lr:0.00025006601766269435 gpu_resources:16798678016
Step 203 | loss:0.3820330500602722 lr:0.00025006601766269435 gpu_resources:16791784448
Step 203 | loss:0.3687315285205841 lr:0.00025006601766269435 gpu_resources:16753358848
Step 203 | loss:0.5272486209869385 lr:0.00025006601766269435 gpu_resources:16746926080
Step 203 | loss:0.7276251912117004 lr:0.00025006601766269435 gpu_resources:16718432256
Step 203 | loss:0.45536568760871887 lr:0.00025006601766269435 gpu_resources:16741623808
Step 203 | loss:0.42927202582359314 lr:0.00025006601766269435 gpu_resources:16590561280
Step 203 | loss:0.47644364833831787 lr:0.00025006601766269435 gpu_resources:16789486592
Step 203 | loss:0.5215312242507935 lr:0.00025006601766269435 gpu_resources:16743970816
Step 203 | loss:0.3173133432865143 lr:0.00025006601766269435 gpu_resources:16774482944
Step 203 | loss:0.5656658411026001 lr:0.00025006601766269435 gpu_resources:16739276800
Step 203 | loss:0.4549317955970764 lr:0.00025006601766269435 gpu_resources:16838855680
Step 203 | loss:0.5367935299873352 lr:0.00025006601766269435 gpu_resources:16753358848
Step 203 | loss:0.34517985582351685 lr:0.00025006601766269435 gpu_resources:16774482944
Step 203 | loss:0.37892505526542664 lr:0.00025006601766269435 gpu_resources:16838855680
Step 203 | loss:0.3663223087787628 lr:0.00025006601766269435 gpu_resources:16771677184
Step 203 | loss:0.5295223593711853 lr:0.00025006601766269435 gpu_resources:16736929792
Step 203 | loss:0.3609011173248291 lr:0.00025006601766269435 gpu_resources:16769952768
Step 203 | loss:0.5428694486618042 lr:0.00025006601766269435 gpu_resources:16774482944
Step 203 | loss:0.29463350772857666 lr:0.00025006601766269435 gpu_resources:16838855680
Step 203 | loss:0.40628886222839355 lr:0.00025006601766269435 gpu_resources:16632599040
Step 203 | loss:0.3617466390132904 lr:0.00025006601766269435 gpu_resources:16637686272
Step 203 | loss:0.2621459662914276 lr:0.00025006601766269435 gpu_resources:16497670144
Step 203 | loss:0.347764253616333 lr:0.00025006601766269435 gpu_resources:16643707392
Step 203 | loss:0.4937664270401001 lr:0.00025006601766269435 gpu_resources:16536190464
Step 203 | loss:0.4091363549232483 lr:0.00025006601766269435 gpu_resources:16705595392
Step 203 | loss:0.3581010699272156 lr:0.00025006601766269435 gpu_resources:16823491584
Step 203 | loss:0.5471363067626953 lr:0.00025006601766269435 gpu_resources:16623899136
Step 203 | loss:0.35171279311180115 lr:0.00025006601766269435 gpu_resources:16727623680
Step 203 | loss:0.4810062646865845 lr:0.00025006601766269435 gpu_resources:16838855680
Step 203 | loss:0.4222122132778168 lr:0.00025006601766269435 gpu_resources:16838855680
Step 203 | loss:0.4341171681880951 lr:0.00025006601766269435 gpu_resources:16759691264
Step 203 | loss:0.3872474133968353 lr:0.00025006601766269435 gpu_resources:16838855680
Step 203 | loss:0.3716457188129425 lr:0.00025006601766269435 gpu_resources:16627511808
Step 203 | loss:0.5372259020805359 lr:0.00025006601766269435 gpu_resources:16582151680
Step 203 | loss:0.42270010709762573 lr:0.00025006601766269435 gpu_resources:16613462528
Step 203 | loss:0.6525025367736816 lr:0.00025006601766269435 gpu_resources:16838855680
Step 203 | loss:0.3869490325450897 lr:0.00025006601766269435 gpu_resources:16736929792
Step 203 | loss:0.34357166290283203 lr:0.00025006601766269435 gpu_resources:16712456192
Step 203 | loss:0.4809147119522095 lr:0.00025006601766269435 gpu_resources:16838855680
Step 203 | loss:0.3863966464996338 lr:0.00025006601766269435 gpu_resources:16564448768
Step 203 | loss:0.28361624479293823 lr:0.00025006601766269435 gpu_resources:16827563008
Step 203 | loss:0.342343807220459 lr:0.00025006601766269435 gpu_resources:16838855680
Step 204 | loss:0.4426339864730835 lr:0.0002491508648534022 gpu_resources:16807947264
Step 204 | loss:0.47351306676864624 lr:0.0002491508648534022 gpu_resources:16778767360
Step 204 | loss:0.3935932219028473 lr:0.0002491508648534022 gpu_resources:16767671296
Step 204 | loss:0.49835869669914246 lr:0.0002491508648534022 gpu_resources:16838855680
Step 204 | loss:0.5258611440658569 lr:0.0002491508648534022 gpu_resources:16640229888
Step 204 | loss:0.6065231561660767 lr:0.0002491508648534022 gpu_resources:16839742464
Step 204 | loss:0.3538658022880554 lr:0.0002491508648534022 gpu_resources:16702347264
Step 204 | loss:0.526858925819397 lr:0.0002491508648534022 gpu_resources:16688558592
Step 204 | loss:0.6331719756126404 lr:0.0002491508648534022 gpu_resources:16812465152
Step 204 | loss:0.6079352498054504 lr:0.0002491508648534022 gpu_resources:16565374464
Step 204 | loss:0.47958773374557495 lr:0.0002491508648534022 gpu_resources:16838855680
Step 204 | loss:0.5700242519378662 lr:0.0002491508648534022 gpu_resources:16695453696
Step 204 | loss:0.3000313937664032 lr:0.0002491508648534022 gpu_resources:16623899136
Step 204 | loss:0.5300186276435852 lr:0.0002491508648534022 gpu_resources:16479905792
Step 204 | loss:0.3819717764854431 lr:0.0002491508648534022 gpu_resources:16776403968
Step 204 | loss:0.559096097946167 lr:0.0002491508648534022 gpu_resources:16734582784
Step 204 | loss:0.5283087491989136 lr:0.0002491508648534022 gpu_resources:16838855680
Step 204 | loss:0.5839366912841797 lr:0.0002491508648534022 gpu_resources:16621289984
Step 204 | loss:0.4445096254348755 lr:0.0002491508648534022 gpu_resources:16838855680
Step 204 | loss:0.3236044645309448 lr:0.0002491508648534022 gpu_resources:16776403968
Step 204 | loss:0.3213685154914856 lr:0.0002491508648534022 gpu_resources:16838855680
Step 204 | loss:0.5195997953414917 lr:0.0002491508648534022 gpu_resources:16796380160
Step 204 | loss:0.6038090586662292 lr:0.0002491508648534022 gpu_resources:16838855680
Step 204 | loss:0.27119654417037964 lr:0.0002491508648534022 gpu_resources:16829598720
Step 204 | loss:0.4418226182460785 lr:0.0002491508648534022 gpu_resources:16720730112
Step 204 | loss:0.46008947491645813 lr:0.0002491508648534022 gpu_resources:16552205824
Step 204 | loss:0.47497090697288513 lr:0.0002491508648534022 gpu_resources:16827563008
Step 204 | loss:0.37583985924720764 lr:0.0002491508648534022 gpu_resources:16557846016
Step 204 | loss:0.4648970067501068 lr:0.0002491508648534022 gpu_resources:16767900672
Step 204 | loss:0.5501635670661926 lr:0.0002491508648534022 gpu_resources:16838855680
Step 204 | loss:0.40441516041755676 lr:0.0002491508648534022 gpu_resources:16838855680
Step 204 | loss:0.3400646150112152 lr:0.0002491508648534022 gpu_resources:16835636224
Step 204 | loss:0.6088282465934753 lr:0.0002491508648534022 gpu_resources:16606355968
Step 204 | loss:0.5435466766357422 lr:0.0002491508648534022 gpu_resources:16511704576
Step 204 | loss:0.504818856716156 lr:0.0002491508648534022 gpu_resources:16734582784
Step 204 | loss:0.2757338285446167 lr:0.0002491508648534022 gpu_resources:16767900672
Step 204 | loss:0.4173557758331299 lr:0.0002491508648534022 gpu_resources:16838855680
Step 204 | loss:0.5492881536483765 lr:0.0002491508648534022 gpu_resources:16693155840
Step 204 | loss:0.5275397300720215 lr:0.0002491508648534022 gpu_resources:16838855680
Step 204 | loss:0.5877853035926819 lr:0.0002491508648534022 gpu_resources:16748664832
Step 204 | loss:0.6144989132881165 lr:0.0002491508648534022 gpu_resources:16723607552
Step 204 | loss:0.3628121614456177 lr:0.0002491508648534022 gpu_resources:16637686272
Step 204 | loss:0.408855140209198 lr:0.0002491508648534022 gpu_resources:16732235776
Step 204 | loss:0.4161727726459503 lr:0.0002491508648534022 gpu_resources:16838855680
Step 204 | loss:0.431387722492218 lr:0.0002491508648534022 gpu_resources:16776403968
Step 204 | loss:0.3103611171245575 lr:0.0002491508648534022 gpu_resources:16666794496
Step 204 | loss:0.4161337614059448 lr:0.0002491508648534022 gpu_resources:16416746496
Step 204 | loss:0.37362542748451233 lr:0.0002491508648534022 gpu_resources:16548001280
Step 204 | loss:0.3978799283504486 lr:0.0002491508648534022 gpu_resources:16810167296
Step 204 | loss:0.3488336503505707 lr:0.0002491508648534022 gpu_resources:16742526976
